exchange,symbol,ticker,name,isin,currency,source,asof_date
NSE,LATTEYS,LATTEYS.NS,Latteys Industries Limited,INE262Z01023,INR,NSE:EQUITY_L,2026-02-18
NSE,LAURUSLABS,LAURUSLABS.NS,Laurus Labs Limited,INE947Q01028,INR,NSE:EQUITY_L,2026-02-18
NSE,LAXMICOT,LAXMICOT.NS,Laxmi Cotspin Limited,INE801V01019,INR,NSE:EQUITY_L,2026-02-18
NSE,LAXMIDENTL,LAXMIDENTL.NS,Laxmi Dental Limited,INE0WO601020,INR,NSE:EQUITY_L,2026-02-18
NSE,LAXMIINDIA,LAXMIINDIA.NS,Laxmi India Finance Limited,INE06WU01026,INR,NSE:EQUITY_L,2026-02-18
NSE,LCCINFOTEC,LCCINFOTEC.NS,LCC Infotech Limited,INE938A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,LEMERITE,LEMERITE.NS,Le Merite Exports Limited,INE0G1L01017,INR,NSE:EQUITY_L,2026-02-18
NSE,LEMONTREE,LEMONTREE.NS,Lemon Tree Hotels Limited,INE970X01018,INR,NSE:EQUITY_L,2026-02-18
NSE,LENSKART,LENSKART.NS,Lenskart Solutions Limited,INE956O01016,INR,NSE:EQUITY_L,2026-02-18
NSE,LEXUS,LEXUS.NS,Lexus Granito (India) Limited,INE500X01013,INR,NSE:EQUITY_L,2026-02-18
NSE,LFIC,LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,INE850E01012,INR,NSE:EQUITY_L,2026-02-18
NSE,LGBBROSLTD,LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,INE337A01034,INR,NSE:EQUITY_L,2026-02-18
NSE,LGEINDIA,LGEINDIA.NS,LG Electronics India Limited,INE324D01010,INR,NSE:EQUITY_L,2026-02-18
NSE,LGHL,LGHL.NS,Laxmi Goldorna House Limited,INE258Y01016,INR,NSE:EQUITY_L,2026-02-18
NSE,LIBAS,LIBAS.NS,Libas Consumer Products Limited,INE908V01012,INR,NSE:EQUITY_L,2026-02-18
NSE,LIBERTSHOE,LIBERTSHOE.NS,Liberty Shoes Limited,INE557B01019,INR,NSE:EQUITY_L,2026-02-18
NSE,LICHSGFIN,LICHSGFIN.NS,LIC Housing Finance Limited,INE115A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,LICI,LICI.NS,Life Insurance Corporation Of India,INE0J1Y01017,INR,NSE:EQUITY_L,2026-02-18
NSE,LIKHITHA,LIKHITHA.NS,Likhitha Infrastructure Limited,INE060901027,INR,NSE:EQUITY_L,2026-02-18
NSE,LINC,LINC.NS,Linc Limited,INE802B01027,INR,NSE:EQUITY_L,2026-02-18
NSE,LINCOLN,LINCOLN.NS,Lincoln Pharmaceuticals Limited,INE405C01035,INR,NSE:EQUITY_L,2026-02-18
NSE,LINDEINDIA,LINDEINDIA.NS,Linde India Limited,INE473A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,LLOYDSENGG,LLOYDSENGG.NS,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,INR,NSE:EQUITY_L,2026-02-18
NSE,LLOYDSENT,LLOYDSENT.NS,Lloyds Enterprises Limited,INE080I01025,INR,NSE:EQUITY_L,2026-02-18
NSE,LLOYDSME,LLOYDSME.NS,Lloyds Metals And Energy Limited,INE281B01032,INR,NSE:EQUITY_L,2026-02-18
NSE,LMW,LMW.NS,LMW Limited,INE269B01029,INR,NSE:EQUITY_L,2026-02-18
NSE,LODHA,LODHA.NS,Lodha Developers Limited,INE670K01029,INR,NSE:EQUITY_L,2026-02-18
NSE,LOKESHMACH,LOKESHMACH.NS,Lokesh Machines Limited,INE397H01017,INR,NSE:EQUITY_L,2026-02-18
NSE,LORDSCHLO,LORDSCHLO.NS,Lords Chloro Alkali Limited,INE846D01012,INR,NSE:EQUITY_L,2026-02-18
NSE,LOTUSDEV,LOTUSDEV.NS,Sri Lotus Developers and Realty Limited,INE0V9Q01010,INR,NSE:EQUITY_L,2026-02-18
NSE,LOTUSEYE,LOTUSEYE.NS,Lotus Eye Hospital and Institute Limited,INE947I01017,INR,NSE:EQUITY_L,2026-02-18
NSE,LOVABLE,LOVABLE.NS,Lovable Lingerie Limited,INE597L01014,INR,NSE:EQUITY_L,2026-02-18
NSE,LOYALTEX,LOYALTEX.NS,Loyal Textile Mills Limited,INE970D01010,INR,NSE:EQUITY_L,2026-02-18
NSE,LPDC,LPDC.NS,Landmark Property Development Company Limited,INE197J01017,INR,NSE:EQUITY_L,2026-02-18
NSE,LT,LT.NS,Larsen & Toubro Limited,INE018A01030,INR,NSE:EQUITY_L,2026-02-18
NSE,LTF,LTF.NS,L&T Finance Limited,INE498L01015,INR,NSE:EQUITY_L,2026-02-18
NSE,LTFOODS,LTFOODS.NS,LT Foods Limited,INE818H01020,INR,NSE:EQUITY_L,2026-02-18
NSE,LTIM,LTIM.NS,LTIMindtree Limited,INE214T01019,INR,NSE:EQUITY_L,2026-02-18
NSE,LTTS,LTTS.NS,L&T Technology Services Limited,INE010V01017,INR,NSE:EQUITY_L,2026-02-18
NSE,LUMAXIND,LUMAXIND.NS,Lumax Industries Limited,INE162B01018,INR,NSE:EQUITY_L,2026-02-18
NSE,LUMAXTECH,LUMAXTECH.NS,Lumax Auto Technologies Limited,INE872H01027,INR,NSE:EQUITY_L,2026-02-18
NSE,LUPIN,LUPIN.NS,Lupin Limited,INE326A01037,INR,NSE:EQUITY_L,2026-02-18
NSE,LUXIND,LUXIND.NS,Lux Industries Limited,INE150G01020,INR,NSE:EQUITY_L,2026-02-18
NSE,LXCHEM,LXCHEM.NS,Laxmi Organic Industries Limited,INE576O01020,INR,NSE:EQUITY_L,2026-02-18
NSE,LYKALABS,LYKALABS.NS,Lyka Labs Limited,INE933A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,LYPSAGEMS,LYPSAGEMS.NS,Lypsa Gems & Jewellery Limited,INE142K01011,INR,NSE:EQUITY_L,2026-02-18
NSE,M&M,M&M.NS,Mahindra & Mahindra Limited,INE101A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,M&MFIN,M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,INE774D01024,INR,NSE:EQUITY_L,2026-02-18
NSE,MAANALU,MAANALU.NS,Maan Aluminium Limited,INE215I01027,INR,NSE:EQUITY_L,2026-02-18
NSE,MACPOWER,MACPOWER.NS,Macpower CNC Machines Limited,INE155Z01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MADHAV,MADHAV.NS,Madhav Marbles and Granites Limited,INE925C01016,INR,NSE:EQUITY_L,2026-02-18
NSE,MADHUCON,MADHUCON.NS,Madhucon Projects Limited,INE378D01032,INR,NSE:EQUITY_L,2026-02-18
NSE,MADRASFERT,MADRASFERT.NS,Madras Fertilizers Limited,INE414A01015,INR,NSE:EQUITY_L,2026-02-18
NSE,MAGADSUGAR,MAGADSUGAR.NS,Magadh Sugar & Energy Limited,INE347W01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MAGNUM,MAGNUM.NS,Magnum Ventures Limited,INE387I01016,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHABANK,MAHABANK.NS,Bank of Maharashtra,INE457A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHAPEXLTD,MAHAPEXLTD.NS,Maha Rashtra Apex Corporation Limited,INE843B01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHASTEEL,MAHASTEEL.NS,Mahamaya Steel Industries Limited,INE451L01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHEPC,MAHEPC.NS,Mahindra EPC Irrigation Limited,INE215D01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHESHWARI,MAHESHWARI.NS,Maheshwari Logistics Limited,INE263W01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHLIFE,MAHLIFE.NS,Mahindra Lifespace Developers Limited,INE813A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHLOG,MAHLOG.NS,Mahindra Logistics Limited,INE766P01016,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHSCOOTER,MAHSCOOTER.NS,Maharashtra Scooters Limited,INE288A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MAHSEAMLES,MAHSEAMLES.NS,Maharashtra Seamless Limited,INE271B01025,INR,NSE:EQUITY_L,2026-02-18
NSE,MAITHANALL,MAITHANALL.NS,Maithan Alloys Limited,INE683C01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MALLCOM,MALLCOM.NS,Mallcom (India) Limited,INE389C01015,INR,NSE:EQUITY_L,2026-02-18
NSE,MALUPAPER,MALUPAPER.NS,Malu Paper Mills Limited,INE383H01017,INR,NSE:EQUITY_L,2026-02-18
NSE,MAMATA,MAMATA.NS,Mamata Machinery Limited,INE0TO701015,INR,NSE:EQUITY_L,2026-02-18
NSE,MANAKALUCO,MANAKALUCO.NS,Manaksia Aluminium Company Limited,INE859Q01017,INR,NSE:EQUITY_L,2026-02-18
NSE,MANAKCOAT,MANAKCOAT.NS,Manaksia Coated Metals & Industries Limited,INE830Q01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MANAKSIA,MANAKSIA.NS,Manaksia Limited,INE015D01022,INR,NSE:EQUITY_L,2026-02-18
NSE,MANAKSTEEL,MANAKSTEEL.NS,Manaksia Steels Limited,INE824Q01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MANALIPETC,MANALIPETC.NS,Manali Petrochemicals Limited,INE201A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,MANAPPURAM,MANAPPURAM.NS,Manappuram Finance Limited,INE522D01027,INR,NSE:EQUITY_L,2026-02-18
NSE,MANBA,MANBA.NS,Manba Finance Limited,INE939X01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MANCREDIT,MANCREDIT.NS,Mangal Credit and Fincorp Limited,INE545L01039,INR,NSE:EQUITY_L,2026-02-18
NSE,MANGALAM,MANGALAM.NS,Mangalam Drugs And Organics Limited,INE584F01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MANGLMCEM,MANGLMCEM.NS,Mangalam Cement Limited,INE347A01017,INR,NSE:EQUITY_L,2026-02-18
NSE,MANINDS,MANINDS.NS,Man Industries (India) Limited,INE993A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MANINFRA,MANINFRA.NS,Man Infraconstruction Limited,INE949H01023,INR,NSE:EQUITY_L,2026-02-18
NSE,MANKIND,MANKIND.NS,Mankind Pharma Limited,INE634S01028,INR,NSE:EQUITY_L,2026-02-18
NSE,MANOMAY,MANOMAY.NS,Manomay Tex India Limited,INE784W01015,INR,NSE:EQUITY_L,2026-02-18
NSE,MANORAMA,MANORAMA.NS,Manorama Industries Limited,INE00VM01036,INR,NSE:EQUITY_L,2026-02-18
NSE,MANORG,MANORG.NS,Mangalam Organics Limited,INE370D01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MANUGRAPH,MANUGRAPH.NS,Manugraph India Limited,INE867A01022,INR,NSE:EQUITY_L,2026-02-18
NSE,MANYAVAR,MANYAVAR.NS,Vedant Fashions Limited,INE825V01034,INR,NSE:EQUITY_L,2026-02-18
NSE,MAPMYINDIA,MAPMYINDIA.NS,C.E. Info Systems Limited,INE0BV301023,INR,NSE:EQUITY_L,2026-02-18
NSE,MARALOVER,MARALOVER.NS,Maral Overseas Limited,INE882A01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MARATHON,MARATHON.NS,Marathon Nextgen Realty Limited,INE182D01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MARICO,MARICO.NS,Marico Limited,INE196A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MARINE,MARINE.NS,Marine Electricals (India) Limited,INE01JE01028,INR,NSE:EQUITY_L,2026-02-18
NSE,MARKOLINES,MARKOLINES.NS,Markolines Pavement Technologies Limited,INE0FW001016,INR,NSE:EQUITY_L,2026-02-18
NSE,MARKSANS,MARKSANS.NS,Marksans Pharma Limited,INE750C01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MARUTI,MARUTI.NS,Maruti Suzuki India Limited,INE585B01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MASFIN,MASFIN.NS,MAS Financial Services Limited,INE348L01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MASKINVEST,MASKINVEST.NS,Mask Investments Limited,INE885F01015,INR,NSE:EQUITY_L,2026-02-18
NSE,MASTEK,MASTEK.NS,Mastek Limited,INE759A01021,INR,NSE:EQUITY_L,2026-02-18
NSE,MASTERTR,MASTERTR.NS,Master Trust Limited,INE677D01037,INR,NSE:EQUITY_L,2026-02-18
NSE,MATRIMONY,MATRIMONY.NS,Matrimony.Com Limited,INE866R01028,INR,NSE:EQUITY_L,2026-02-18
NSE,MAWANASUG,MAWANASUG.NS,Mawana Sugars Limited,INE636A01039,INR,NSE:EQUITY_L,2026-02-18
NSE,MAXESTATES,MAXESTATES.NS,Max Estates Limited,INE03EI01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MAXHEALTH,MAXHEALTH.NS,Max Healthcare Institute Limited,INE027H01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MAXIND,MAXIND.NS,Max India Limited,INE0CG601016,INR,NSE:EQUITY_L,2026-02-18
NSE,MAYURUNIQ,MAYURUNIQ.NS,Mayur Uniquoters Ltd,INE040D01038,INR,NSE:EQUITY_L,2026-02-18
NSE,MAZDA,MAZDA.NS,Mazda Limited,INE885E01042,INR,NSE:EQUITY_L,2026-02-18
NSE,MAZDOCK,MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,INE249Z01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MBAPL,MBAPL.NS,Madhya Bharat Agro Products Limited,INE900L01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MBEL,MBEL.NS,M & B Engineering Limited,INE08N601015,INR,NSE:EQUITY_L,2026-02-18
NSE,MBLINFRA,MBLINFRA.NS,MBL Infrastructure Limited,INE912H01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MCL,MCL.NS,Madhav Copper Limited,INE813V01022,INR,NSE:EQUITY_L,2026-02-18
NSE,MCLEODRUSS,MCLEODRUSS.NS,Mcleod Russel India Limited,INE942G01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MCLOUD,MCLOUD.NS,Magellanic Cloud Limited,INE613C01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MCX,MCX.NS,Multi Commodity Exchange of India Limited,INE745G01043,INR,NSE:EQUITY_L,2026-02-18
NSE,MEDANTA,MEDANTA.NS,Global Health Limited,INE474Q01031,INR,NSE:EQUITY_L,2026-02-18
NSE,MEDIASSIST,MEDIASSIST.NS,Medi Assist Healthcare Services Limited,INE456Z01021,INR,NSE:EQUITY_L,2026-02-18
NSE,MEDICAMEQ,MEDICAMEQ.NS,Medicamen Biotech Limited,INE646B01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MEDICO,MEDICO.NS,Medico Remedies Limited,INE630Y01024,INR,NSE:EQUITY_L,2026-02-18
NSE,MEDPLUS,MEDPLUS.NS,Medplus Health Services Limited,INE804L01022,INR,NSE:EQUITY_L,2026-02-18
NSE,MEESHO,MEESHO.NS,Meesho Limited,INE0VDM01015,INR,NSE:EQUITY_L,2026-02-18
NSE,MEGASTAR,MEGASTAR.NS,Megastar Foods Limited,INE00EM01016,INR,NSE:EQUITY_L,2026-02-18
NSE,MEIL,MEIL.NS,Mangal Electrical Industries Limited,INE0PKD01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MENONBE,MENONBE.NS,Menon Bearings Limited,INE071D01033,INR,NSE:EQUITY_L,2026-02-18
NSE,MEP,MEP.NS,MEP Infrastructure Developers Limited,INE776I01010,INR,NSE:EQUITY_L,2026-02-18
NSE,METROBRAND,METROBRAND.NS,Metro Brands Limited,INE317I01021,INR,NSE:EQUITY_L,2026-02-18
NSE,METROPOLIS,METROPOLIS.NS,Metropolis Healthcare Limited,INE112L01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MFML,MFML.NS,Mahalaxmi Fabric Mills Limited,INE0US801024,INR,NSE:EQUITY_L,2026-02-18
NSE,MFSL,MFSL.NS,Max Financial Services Limited,INE180A01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MGEL,MGEL.NS,Mangalam Global Enterprise Limited,INE0APB01032,INR,NSE:EQUITY_L,2026-02-18
NSE,MGL,MGL.NS,Mahanagar Gas Limited,INE002S01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MHLXMIRU,MHLXMIRU.NS,Mahalaxmi Rubtech Limited,INE112D01035,INR,NSE:EQUITY_L,2026-02-18
NSE,MHRIL,MHRIL.NS,Mahindra Holidays & Resorts India Limited,INE998I01010,INR,NSE:EQUITY_L,2026-02-18
NSE,MICEL,MICEL.NS,MIC Electronics Limited,INE287C01037,INR,NSE:EQUITY_L,2026-02-18
NSE,MIDHANI,MIDHANI.NS,Mishra Dhatu Nigam Limited,INE099Z01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MIDWESTLTD,MIDWESTLTD.NS,Midwest Limited,INE0XAD01024,INR,NSE:EQUITY_L,2026-02-18
NSE,MINDACORP,MINDACORP.NS,Minda Corporation Limited,INE842C01021,INR,NSE:EQUITY_L,2026-02-18
NSE,MINDTECK,MINDTECK.NS,Mindteck (India) Limited,INE110B01017,INR,NSE:EQUITY_L,2026-02-18
NSE,MIRCELECTR,MIRCELECTR.NS,MIRC Electronics Limited,INE831A01028,INR,NSE:EQUITY_L,2026-02-18
NSE,MIRZAINT,MIRZAINT.NS,Mirza International Limited,INE771A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MITCON,MITCON.NS,MITCON Consultancy & Engineering Services Limited,INE828O01033,INR,NSE:EQUITY_L,2026-02-18
NSE,MITTAL,MITTAL.NS,Mittal Life Style Limited,INE997Y01027,INR,NSE:EQUITY_L,2026-02-18
NSE,MKPL,MKPL.NS,M K Proteins Limited,INE964W01021,INR,NSE:EQUITY_L,2026-02-18
NSE,MMFL,MMFL.NS,MM Forgings Limited,INE227C01017,INR,NSE:EQUITY_L,2026-02-18
NSE,MMP,MMP.NS,MMP Industries Limited,INE511Y01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MMTC,MMTC.NS,MMTC Limited,INE123F01029,INR,NSE:EQUITY_L,2026-02-18
NSE,MOBIKWIK,MOBIKWIK.NS,One Mobikwik Systems Limited,INE0HLU01028,INR,NSE:EQUITY_L,2026-02-18
NSE,MODINATUR,MODINATUR.NS,Modi Naturals Limited,INE537F01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MODIRUBBER,MODIRUBBER.NS,Modi Rubber Limited,INE832A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MODIS,MODIS.NS,Modis Navnirman Limited,INE0L0L01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MODISONLTD,MODISONLTD.NS,MODISON LIMITED,INE737D01021,INR,NSE:EQUITY_L,2026-02-18
NSE,MODTHREAD,MODTHREAD.NS,Modern Threads (India) Limited,INE794W01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MOHITIND,MOHITIND.NS,Mohit Industries Limited,INE954E01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MOIL,MOIL.NS,MOIL Limited,INE490G01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MOKSH,MOKSH.NS,Moksh Ornaments Limited,INE514Y01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MOL,MOL.NS,Meghmani Organics Limited,INE0CT101020,INR,NSE:EQUITY_L,2026-02-18
NSE,MOLDTECH,MOLDTECH.NS,Mold-Tek Technologies Limited,INE835B01035,INR,NSE:EQUITY_L,2026-02-18
NSE,MOLDTKPAC,MOLDTKPAC.NS,Mold-Tek Packaging Limited,INE893J01029,INR,NSE:EQUITY_L,2026-02-18
NSE,MONARCH,MONARCH.NS,Monarch Networth Capital Limited,INE903D01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MONEYBOXX,MONEYBOXX.NS,Moneyboxx Finance Limited,INE296Q01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MONTECARLO,MONTECARLO.NS,Monte Carlo Fashions Limited,INE950M01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MORARJEE,MORARJEE.NS,Morarjee Textiles Limited,INE161G01027,INR,NSE:EQUITY_L,2026-02-18
NSE,MOREPENLAB,MOREPENLAB.NS,Morepen Laboratories Limited,INE083A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MOSCHIP,MOSCHIP.NS,Moschip Technologies Limited,INE935B01025,INR,NSE:EQUITY_L,2026-02-18
NSE,MOTHERSON,MOTHERSON.NS,Samvardhana Motherson International Limited,INE775A01035,INR,NSE:EQUITY_L,2026-02-18
NSE,MOTILALOFS,MOTILALOFS.NS,Motilal Oswal Financial Services Limited,INE338I01027,INR,NSE:EQUITY_L,2026-02-18
NSE,MOTISONS,MOTISONS.NS,Motisons Jewellers Limited,INE0FRK01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MOTOGENFIN,MOTOGENFIN.NS,The Motor & General Finance Limited,INE861B01023,INR,NSE:EQUITY_L,2026-02-18
NSE,MPHASIS,MPHASIS.NS,MphasiS Limited,INE356A01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MPSLTD,MPSLTD.NS,MPS Limited,INE943D01017,INR,NSE:EQUITY_L,2026-02-18
NSE,MRF,MRF.NS,MRF Limited,INE883A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,MRPL,MRPL.NS,Mangalore Refinery and Petrochemicals Limited,INE103A01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MSPL,MSPL.NS,MSP Steel & Power Limited,INE752G01015,INR,NSE:EQUITY_L,2026-02-18
NSE,MSTCLTD,MSTCLTD.NS,Mstc Limited,INE255X01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MSUMI,MSUMI.NS,Motherson Sumi Wiring India Limited,INE0FS801015,INR,NSE:EQUITY_L,2026-02-18
NSE,MTARTECH,MTARTECH.NS,Mtar Technologies Limited,INE864I01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MTEDUCARE,MTEDUCARE.NS,MT Educare Limited,INE472M01018,INR,NSE:EQUITY_L,2026-02-18
NSE,MTNL,MTNL.NS,Mahanagar Telephone Nigam Limited,INE153A01019,INR,NSE:EQUITY_L,2026-02-18
NSE,MUFIN,MUFIN.NS,Mufin Green Finance Limited,INE08KJ01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MUFTI,MUFTI.NS,Credo Brands Marketing Limited,INE220Q01020,INR,NSE:EQUITY_L,2026-02-18
NSE,MUKANDLTD,MUKANDLTD.NS,Mukand Limited,INE304A01026,INR,NSE:EQUITY_L,2026-02-18
NSE,MUKKA,MUKKA.NS,Mukka Proteins Limited,INE0CG401037,INR,NSE:EQUITY_L,2026-02-18
NSE,MUKTAARTS,MUKTAARTS.NS,Mukta Arts Limited,INE374B01019,INR,NSE:EQUITY_L,2026-02-18
NSE,MUNJALAU,MUNJALAU.NS,Munjal Auto Industries Limited,INE672B01032,INR,NSE:EQUITY_L,2026-02-18
NSE,MUNJALSHOW,MUNJALSHOW.NS,Munjal Showa Limited,INE577A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,MURUDCERA,MURUDCERA.NS,Murudeshwar Ceramics Limited,INE692B01014,INR,NSE:EQUITY_L,2026-02-18
NSE,MUTHOOTCAP,MUTHOOTCAP.NS,Muthoot Capital Services Limited,INE296G01013,INR,NSE:EQUITY_L,2026-02-18
NSE,MUTHOOTFIN,MUTHOOTFIN.NS,Muthoot Finance Limited,INE414G01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MUTHOOTMF,MUTHOOTMF.NS,Muthoot Microfin Limited,INE046W01019,INR,NSE:EQUITY_L,2026-02-18
NSE,MVGJL,MVGJL.NS,Manoj Vaibhav Gems N Jewellers Limited,INE0KNT01012,INR,NSE:EQUITY_L,2026-02-18
NSE,MWL,MWL.NS,Mangalam Worldwide Limited,INE0JYY01011,INR,NSE:EQUITY_L,2026-02-18
NSE,NACLIND,NACLIND.NS,NACL Industries Limited,INE295D01020,INR,NSE:EQUITY_L,2026-02-18
NSE,NAGAFERT,NAGAFERT.NS,Nagarjuna Fertilizers and Chemicals Limited,INE454M01024,INR,NSE:EQUITY_L,2026-02-18
NSE,NAGREEKCAP,NAGREEKCAP.NS,Nagreeka Capital & Infrastructure Limited,INE245I01016,INR,NSE:EQUITY_L,2026-02-18
NSE,NAGREEKEXP,NAGREEKEXP.NS,Nagreeka Exports Limited,INE123B01028,INR,NSE:EQUITY_L,2026-02-18
NSE,NAHARCAP,NAHARCAP.NS,Nahar Capital and Financial Services Limited,INE049I01012,INR,NSE:EQUITY_L,2026-02-18
NSE,NAHARINDUS,NAHARINDUS.NS,Nahar Industrial Enterprises Limited,INE289A01011,INR,NSE:EQUITY_L,2026-02-18
NSE,NAHARPOLY,NAHARPOLY.NS,Nahar Poly Films Limited,INE308A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,NAHARSPING,NAHARSPING.NS,Nahar Spinning Mills Limited,INE290A01027,INR,NSE:EQUITY_L,2026-02-18
NSE,NAM-INDIA,NAM-INDIA.NS,Nippon Life India Asset Management Limited,INE298J01013,INR,NSE:EQUITY_L,2026-02-18
NSE,NARMADA,NARMADA.NS,Narmada Agrobase Limited,INE117Z01011,INR,NSE:EQUITY_L,2026-02-18
NSE,NATCAPSUQ,NATCAPSUQ.NS,Natural Capsules Limited,INE936B01015,INR,NSE:EQUITY_L,2026-02-18
NSE,NATCOPHARM,NATCOPHARM.NS,Natco Pharma Limited,INE987B01026,INR,NSE:EQUITY_L,2026-02-18
NSE,NATHBIOGEN,NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,INE448G01010,INR,NSE:EQUITY_L,2026-02-18
NSE,NATIONALUM,NATIONALUM.NS,National Aluminium Company Limited,INE139A01034,INR,NSE:EQUITY_L,2026-02-18
NSE,NAUKRI,NAUKRI.NS,Info Edge (India) Limited,INE663F01032,INR,NSE:EQUITY_L,2026-02-18
NSE,NAVA,NAVA.NS,NAVA LIMITED,INE725A01030,INR,NSE:EQUITY_L,2026-02-18
NSE,NAVINFLUOR,NAVINFLUOR.NS,Navin Fluorine International Limited,INE048G01026,INR,NSE:EQUITY_L,2026-02-18
NSE,NAVKARCORP,NAVKARCORP.NS,Navkar Corporation Limited,INE278M01019,INR,NSE:EQUITY_L,2026-02-18
NSE,NAVKARURB,NAVKARURB.NS,Navkar Urbanstructure Limited,INE268H01044,INR,NSE:EQUITY_L,2026-02-18
NSE,NAVNETEDUL,NAVNETEDUL.NS,Navneet Education Limited,INE060A01024,INR,NSE:EQUITY_L,2026-02-18
NSE,NAZARA,NAZARA.NS,Nazara Technologies Limited,INE418L01047,INR,NSE:EQUITY_L,2026-02-18
NSE,NBCC,NBCC.NS,NBCC (India) Limited,INE095N01031,INR,NSE:EQUITY_L,2026-02-18
NSE,NBIFIN,NBIFIN.NS,N. B. I. Industrial Finance Company Limited,INE365I01020,INR,NSE:EQUITY_L,2026-02-18
NSE,NCC,NCC.NS,NCC Limited,INE868B01028,INR,NSE:EQUITY_L,2026-02-18
NSE,NCLIND,NCLIND.NS,NCL Industries Limited,INE732C01016,INR,NSE:EQUITY_L,2026-02-18
NSE,NDGL,NDGL.NS,Naga Dhunseri Group Limited,INE756C01015,INR,NSE:EQUITY_L,2026-02-18
NSE,NDL,NDL.NS,Nandan Denim Limited,INE875G01048,INR,NSE:EQUITY_L,2026-02-18
NSE,NDLVENTURE,NDLVENTURE.NS,NDL Ventures Limited,INE353A01023,INR,NSE:EQUITY_L,2026-02-18
NSE,NDRAUTO,NDRAUTO.NS,Ndr Auto Components Limited,INE07OG01012,INR,NSE:EQUITY_L,2026-02-18
